datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,pothole
2011-01-01,2011,1,1,1,-3.7,8.1,-9.2,58.9,1.38,0,8.3,5,49
2011-01-02,2011,1,2,1,-7.2,-4,-10.8,59.2,0,0,9.4,1,32
2011-01-03,2011,1,3,0,-1.8,2,-5.8,62,0,0,7.6,2,296
2011-01-04,2011,1,4,0,-5,-0.6,-9.2,66.7,0,0,9.1,2,354
2011-01-05,2011,1,5,0,-5.8,-0.4,-11.4,66.1,0,0,6,2,357
2011-01-06,2011,1,6,0,-3.9,-1.7,-7.2,61.3,0,0,6.9,2,323
2011-01-07,2011,1,7,0,-7.6,-5.8,-9.8,63.6,0.14,0,5.3,6,244
2011-01-08,2011,1,8,1,-8.8,-4.4,-12.4,62.8,0,0,5.4,2,23
2011-01-09,2011,1,9,1,-6.6,-1.1,-12,60.1,0,0,8.1,2,45
2011-01-10,2011,1,10,0,-3.2,0.1,-6.4,60.3,0,0,8.2,2,345
2011-01-11,2011,1,11,0,-3.7,-2.8,-4.9,78.5,3.37,8.2,1.8,6,268
2011-01-12,2011,1,12,0,-4,-2.3,-6.1,70.7,0,8.7,5,3,242
2011-01-13,2011,1,13,0,-5.9,-4.2,-8.9,74.8,0,6.3,4,3,237
2011-01-14,2011,1,14,0,-6,-3.3,-8.3,74.1,0,5,6.6,3,260
2011-01-15,2011,1,15,1,-5.2,-3.5,-7.9,68.9,0.07,4.6,5.7,6,31
2011-01-16,2011,1,16,1,-8.1,-5.3,-12.6,70.3,0,3.9,6.6,2,43
2011-01-17,2011,1,17,1,-3,1.3,-7.1,76.7,2.93,5,3.8,5,40
2011-01-18,2011,1,18,0,-1.8,1.1,-5,85,1.79,3.5,4.9,5,213
2011-01-19,2011,1,19,0,-6.5,-4.2,-8.5,68.6,0,3.5,6.3,2,228
2011-01-20,2011,1,20,0,-8.5,-6.2,-13.1,66,0,3.4,3.4,2,351
2011-01-21,2011,1,21,0,-15.5,-12.6,-18.7,56.7,0,3,9.8,2,249
2011-01-22,2011,1,22,1,-11.4,-7.5,-13.9,67.7,0.07,3.7,5.3,6,59
2011-01-23,2011,1,23,1,-10.2,-6.3,-14.1,57.1,0,3.9,7.7,2,53
2011-01-24,2011,1,24,0,-5.7,-2.2,-9,82.3,0.28,4.6,5.9,6,210
2011-01-25,2011,1,25,0,-3.1,-1.1,-5.9,82.8,0,3.5,8.7,3,268
2011-01-26,2011,1,26,0,-4.4,-1.9,-7.1,79.1,0,3.5,7.7,3,296
2011-01-27,2011,1,27,0,-5.4,-3.4,-8,80.8,0.59,3.9,3.5,6,216
2011-01-28,2011,1,28,0,-3.3,-0.3,-7.5,72.9,0,5,10.6,2,210
2011-01-29,2011,1,29,1,-0.8,1.3,-3,75.2,0,4.2,11.2,3,62
2011-01-30,2011,1,30,1,-1.5,-0.9,-2.4,75.3,0,3.5,8.6,3,47
2011-01-31,2011,1,31,0,-5,-3,-6.8,66.5,0.75,3.5,5.7,6,271
2011-02-01,2011,2,1,0,-5.7,-4.4,-6.8,81.5,7.43,8,4,6,179
2011-02-02,2011,2,2,0,-6.6,-4.4,-11.2,73.2,10.74,44.9,5.6,6,8
2011-02-03,2011,2,3,0,-13,-8.4,-18.1,56.8,3.22,48.9,12.9,6,15
2011-02-04,2011,2,4,0,-8.7,-3.2,-13.9,50.7,0.36,46,13.1,6,58
2011-02-05,2011,2,5,1,-6.5,-1.8,-11.8,63.2,0,44.1,8.3,2,17
2011-02-06,2011,2,6,1,-1.7,-0.2,-4,84.5,3.14,42.1,6.7,6,16
2011-02-07,2011,2,7,0,-3.2,-0.4,-5.4,75.8,1.36,46.5,9.5,6,167
2011-02-08,2011,2,8,0,-10.8,-5.1,-16.1,64,0,51.3,10.6,2,177
2011-02-09,2011,2,9,0,-14.8,-11.2,-17.2,58.3,0,48,12,2,102
2011-02-10,2011,2,10,0,-14.5,-9.2,-21,62.5,0,46,13.7,1,154
2011-02-11,2011,2,11,0,-7.3,-1.3,-12.7,68.7,0,44.5,8.3,3,189
2011-02-12,2011,2,12,1,0.2,3.1,-3.2,72.2,0,42.5,11.6,2,42
2011-02-13,2011,2,13,1,4.3,8.3,0.8,61,0,39.5,13.9,2,58
2011-02-14,2011,2,14,0,3.5,5.6,-0.9,65.5,0,31.3,14.3,2,386
2011-02-15,2011,2,15,0,0.5,3.9,-3.5,61.4,0.1,24,9,5,769
2011-02-16,2011,2,16,0,6.4,10.1,3.1,73.4,0.42,19,9.7,5,685
2011-02-17,2011,2,17,0,11.7,13.9,9.5,78.6,0,9.3,6.6,3,450
2011-02-18,2011,2,18,0,6,12.3,1.8,52,0,0,15.1,2,265
2011-02-19,2011,2,19,1,-0.7,1.5,-2.6,58,0,0,11.6,2,100
2011-02-20,2011,2,20,1,0.8,2.3,-1.9,84.8,21.23,0,4.4,5,76
2011-02-21,2011,2,21,1,-0.9,1.1,-3.3,88.2,2.13,0,6.8,5,378
2011-02-22,2011,2,22,0,-3.7,-3,-4.4,75.4,0.17,3,10.4,6,350
2011-02-23,2011,2,23,0,-1.8,1,-4.2,77.9,2.21,0,14.6,5,611
2011-02-24,2011,2,24,0,1.2,2.8,0.5,75.9,0,0,10.1,3,437
2011-02-25,2011,2,25,0,-0.2,1.8,-1.2,70.7,0.57,0,13.1,5,424
2011-02-26,2011,2,26,1,-1.8,0.4,-3.4,85.7,1.89,3,5.6,5,154
2011-02-27,2011,2,27,1,0.1,2.7,-3,81.1,5.39,3,9.2,5,117
2011-02-28,2011,2,28,0,-0.5,2.9,-2.6,70.1,2.84,0,16.2,5,506
2011-03-01,2011,3,1,0,1.3,6.5,-4.4,69.5,0,0,17.2,2,514
2011-03-02,2011,3,2,0,-1.2,2.9,-3.5,62.1,0,0,17.6,2,664
2011-03-03,2011,3,3,0,2.3,7.1,-3.3,54.6,0,0,7.3,2,505
2011-03-04,2011,3,4,0,6.5,13.1,2,75,17.54,0,5.9,5,469
2011-03-05,2011,3,5,1,0,2,-2.8,85.2,1.93,3,8.5,5,144
2011-03-06,2011,3,6,1,-1.7,0.2,-2.4,74.5,0,3,18.1,3,158
2011-03-07,2011,3,7,0,-0.7,1.2,-3.5,78.7,0,0,13.9,3,266
2011-03-08,2011,3,8,0,3.7,7,0.5,72,0,0,9.9,3,637
2011-03-09,2011,3,9,0,5,8.2,1.5,92,9.63,0,8,5,813
2011-03-10,2011,3,10,0,1,2.7,-0.6,73.9,0.2,0,10.4,5,1017
2011-03-11,2011,3,11,0,3.5,8.1,-2,57.6,0,0,18.7,2,604
2011-03-12,2011,3,12,1,3.2,6.6,-1.2,70.2,0,0,18.1,2,143
2011-03-13,2011,3,13,1,0,4.1,-3.9,71.6,0,0,14.4,2,96
2011-03-14,2011,3,14,0,1.4,5.4,-1.5,72.5,0,0,11.5,2,479
2011-03-15,2011,3,15,0,2.3,3.6,0.5,71.3,0,0,7.8,3,696
2011-03-16,2011,3,16,0,8.4,16,0.6,64.4,0,0,19,2,660
2011-03-17,2011,3,17,0,14.7,19.7,9.1,67.1,0,0,14.4,2,698
2011-03-18,2011,3,18,0,8.9,14.4,4.6,62.4,0,0,17.8,2,590
2011-03-19,2011,3,19,1,4.4,8.8,1,66.4,0,0,20.1,2,121
2011-03-20,2011,3,20,1,7.6,12.7,4,68.2,8.34,0,9.1,5,91
2011-03-21,2011,3,21,0,9.7,14.3,5.7,80.5,1.42,0,11.8,5,496
2011-03-22,2011,3,22,0,4.9,5.9,3.8,87.3,6.21,0,6.6,5,555
2011-03-23,2011,3,23,0,3.3,6.7,-0.6,89.9,4.13,0,10.9,5,504
2011-03-24,2011,3,24,0,-1,1.3,-2.2,69,0.2,0,20.9,5,661
2011-03-25,2011,3,25,0,-1.4,0.8,-3.4,63.1,0,0,16,2,501
2011-03-26,2011,3,26,1,-1.8,0.1,-3.4,54.9,0,0,16.6,2,87
2011-03-27,2011,3,27,1,-1.2,1,-3,52.1,0,0,22.5,2,87
2011-03-28,2011,3,28,0,-1.3,1.7,-4.8,57,0,0,23.2,2,505
2011-03-29,2011,3,29,0,0.9,4.5,-2.3,52,0,0,19.4,2,359
2011-03-30,2011,3,30,0,3.1,6.8,0.3,53,0,0,20.9,2,512
2011-03-31,2011,3,31,0,2.2,7.2,-3.3,56.6,0,0,19.5,2,369
2011-04-01,2011,4,1,0,3.3,7,-0.4,69.4,3.67,0,9.2,5,223
2011-04-02,2011,4,2,1,6.8,11.8,2.9,62.3,0,0,20.8,2,98
2011-04-03,2011,4,3,1,13.7,23.1,4.3,54.2,0.38,0,14.1,5,71
2011-04-04,2011,4,4,0,10.5,20.5,5.5,69.7,4.24,0,8.5,5,369
2011-04-05,2011,4,5,0,6.4,11,1.5,49.3,0,0,23.6,2,515
2011-04-06,2011,4,6,0,9.4,13.8,6.4,57.7,0,0,11.9,2,412
2011-04-07,2011,4,7,0,5.6,7.3,4.2,86.9,6.16,0,10.6,5,367
2011-04-08,2011,4,8,0,6.6,7.7,5.5,94,13.55,0,10.5,5,371
2011-04-09,2011,4,9,1,11.2,16.9,7.4,81.4,0,0,15.2,2,100
2011-04-10,2011,4,10,1,23,28.2,15.9,66.5,0,0,20.2,2,51
2011-04-11,2011,4,11,0,14.3,23.3,8.5,60.6,1.31,0,10.9,5,424
2011-04-12,2011,4,12,0,8.8,13.5,5.5,49.4,0,0,25.7,1,394
2011-04-13,2011,4,13,0,11.3,18.5,2.9,46.9,0,0,15.7,2,367
2011-04-14,2011,4,14,0,7.6,12.5,5.4,66.7,0,0,20.8,2,227
2011-04-15,2011,4,15,0,7.3,11,3.7,70.9,5.41,0,8.1,5,203
2011-04-16,2011,4,16,1,6.8,10.2,2,83.3,3.77,0,8.9,5,78
2011-04-17,2011,4,17,1,6.3,10.5,1.8,58.9,0,0,24.9,2,71
2011-04-18,2011,4,18,0,3.2,8.3,0.6,81.7,10.95,3,17.4,5,270
2011-04-19,2011,4,19,0,3.1,3.7,1.8,89,21.99,0,9.1,5,305
2011-04-20,2011,4,20,0,4,6.5,1.8,80.5,0.33,0,15.9,5,233
2011-04-21,2011,4,21,0,5.5,8.8,0.9,66.8,0.09,0,19.5,5,403
2011-04-22,2011,4,22,0,6.4,9.6,4.7,92.4,17.26,0,6.6,5,381
2011-04-23,2011,4,23,1,12.8,17.8,8.8,73,0.26,0,20.6,5,94
2011-04-24,2011,4,24,1,10.7,12.9,8,68,0,0,19.5,3,53
2011-04-25,2011,4,25,0,9.3,12,7.8,76.2,2.99,0,8,5,324
2011-04-26,2011,4,26,0,14.1,18.9,9.7,82.4,18.8,0,18,5,407
2011-04-27,2011,4,27,0,11,12.3,7.9,81.4,6.7,0,12.6,5,368
2011-04-28,2011,4,28,0,6.4,7.3,4.9,73.3,0.93,0,18.5,5,506
2011-04-29,2011,4,29,0,9.8,16,3.1,54.8,0.06,0,28,5,228
2011-04-30,2011,4,30,1,16,21.8,9.7,50.3,0,0,21.4,2,84
2011-05-01,2011,5,1,1,14.5,18.1,10.9,51.4,0,0,21.9,2,72
2011-05-02,2011,5,2,0,10.6,14.7,6.5,46.6,0,0,18.7,2,307
2011-05-03,2011,5,3,0,6.6,9.7,4.5,58.7,0,0,20.7,2,348
2011-05-04,2011,5,4,0,8.7,14.3,3.9,51.8,0,0,29,2,378
2011-05-05,2011,5,5,0,10.9,16.4,4.3,59.6,2,0,12.5,5,268
2011-05-06,2011,5,6,0,14.3,19.2,7.6,57.6,0,0,22.4,2,264
2011-05-07,2011,5,7,1,12.5,15.4,7.5,69.7,0,0,11.1,3,81
2011-05-08,2011,5,8,1,12.6,19,6.2,66.8,0,0,24.9,2,56
2011-05-09,2011,5,9,0,17.3,22.7,10,52.4,0,0,24.1,2,238
2011-05-10,2011,5,10,0,24.1,32.1,17.5,56.9,0,0,14,2,250
2011-05-11,2011,5,11,0,24.2,30.5,20.3,73.2,6.74,0,12,5,260
2011-05-12,2011,5,12,0,23,30.3,16.7,69.8,3.05,0,14.7,5,204
2011-05-13,2011,5,13,0,16.5,23.3,9.7,79.8,0.31,0,14,5,165
2011-05-14,2011,5,14,1,8.7,11.1,7.9,90.9,7.28,0,8.1,5,52
2011-05-15,2011,5,15,1,7.2,8.7,6.1,79.6,10.7,0,7.5,5,47
2011-05-16,2011,5,16,0,7.8,10.9,3.8,56.1,0,0,31,2,215
2011-05-17,2011,5,17,0,10.3,15,5,54.1,0,0,23.3,2,259
2011-05-18,2011,5,18,0,11.5,15,9.7,84,1.02,0,12.9,5,416
2011-05-19,2011,5,19,0,15,21.5,10.6,81.6,0,0,21.9,2,352
2011-05-20,2011,5,20,0,16,21.9,10.1,78.2,0,0,29.1,2,326
2011-05-21,2011,5,21,1,18.4,24.1,10.4,77.1,0.13,0,23.4,5,43
2011-05-22,2011,5,22,1,22.6,30.6,17.9,67.8,3.75,0,19.5,5,50
2011-05-23,2011,5,23,0,22.1,26,18.4,66.7,3.47,0,26.4,5,185
2011-05-24,2011,5,24,0,14.7,19.9,9,68.8,0,0,27.9,2,280
2011-05-25,2011,5,25,0,13.1,20.9,8.9,87.8,45.99,0,10.1,5,210
2011-05-26,2011,5,26,0,7.8,9.5,6.8,82.8,21.93,0,11.7,5,190
2011-05-27,2011,5,27,0,9.8,13.8,5.6,68,0.2,0,23.2,5,156
2011-05-28,2011,5,28,1,14.3,17.1,10.4,88,4.57,0,14.8,5,49
2011-05-29,2011,5,29,1,16.6,21.3,13.2,92.4,31.57,0,10.4,5,34
2011-05-30,2011,5,30,1,25.2,31.8,16.5,67.3,0,0,28.9,2,34
2011-05-31,2011,5,31,0,26.3,29.8,22.3,61.8,0.46,0,17.9,5,240
2011-06-01,2011,6,1,0,22.6,27.7,16.8,44.5,0,0,30.4,2,214
2011-06-02,2011,6,2,0,16.9,20.2,13.9,54,0,0,25.5,2,203
2011-06-03,2011,6,3,0,23.6,31,13.9,61.9,3.21,0,22.7,5,158
2011-06-04,2011,6,4,1,26.2,32.5,21.7,62.4,8.87,0,12.5,5,62
2011-06-05,2011,6,5,1,21.7,27.7,17.2,59.2,0.2,0,26.5,5,53
2011-06-06,2011,6,6,0,25.6,34.1,16.6,57.3,0,0,24.1,2,269
2011-06-07,2011,6,7,0,30.2,35.8,25.3,53.7,0,0,15.6,1,216
2011-06-08,2011,6,8,0,30.1,34.8,25.9,47.6,0,0,22.9,2,204
2011-06-09,2011,6,9,0,15.1,20.4,11,83.9,56.72,0,10.5,5,200
2011-06-10,2011,6,10,0,14.8,20.1,11,86.3,12.55,0,20.4,5,283
2011-06-11,2011,6,11,1,14.3,16.8,12,89.6,1.92,0,21.4,5,56
2011-06-12,2011,6,12,1,14.5,17.2,11,65.9,0,0,29.7,2,59
2011-06-13,2011,6,13,0,17.3,21.7,13.2,47.9,0,0,31.2,2,207
2011-06-14,2011,6,14,0,19,24.7,13.7,52.8,0,0,23.6,2,322
2011-06-15,2011,6,15,0,18.8,21.6,14.1,78,19.9,0,12,5,204
2011-06-16,2011,6,16,0,21.1,26.8,16.6,72.4,0.75,0,26.5,5,178
2011-06-17,2011,6,17,0,22.1,27.4,17.4,67,0,0,25.1,2,155
2011-06-18,2011,6,18,1,22.1,27.9,17.2,70.7,0,0,22.3,2,51
2011-06-19,2011,6,19,1,23.5,27.4,18.1,72.5,0,0,13.7,2,34
2011-06-20,2011,6,20,0,22.9,26.1,20.9,80.3,16.48,0,11.5,5,258
2011-06-21,2011,6,21,0,26.3,31.6,20.5,74.5,4.75,0,13.2,5,238
2011-06-22,2011,6,22,0,20.9,23.3,18.6,78.4,0.82,0,23.2,5,214
2011-06-23,2011,6,23,0,19.2,21.8,17,78.6,0.99,0,19.8,5,192
2011-06-24,2011,6,24,0,17.8,19.7,15.8,74.2,0,0,17.9,3,326
2011-06-25,2011,6,25,1,21.2,25.1,15.6,56.5,0,0,29.7,2,40
2011-06-26,2011,6,26,1,21.9,26.1,16.9,52.1,0,0,30.6,2,44
2011-06-27,2011,6,27,0,22.9,26.8,19.7,73.4,2.46,0,19.8,5,223
2011-06-28,2011,6,28,0,22.5,27,17.9,52.5,0,0,31.5,1,236
2011-06-29,2011,6,29,0,21.8,26,17.1,58.1,0,0,30.7,2,189
2011-06-30,2011,6,30,0,24.5,31.5,17.9,60.7,0,0,27.7,2,181
2011-07-01,2011,7,1,0,25.2,31,21.9,59.5,0.73,0,16.9,5,83
2011-07-02,2011,7,2,1,27.7,33.7,23.5,70.9,0,0,15.1,2,27
2011-07-03,2011,7,3,1,24.9,28.6,21.5,56.2,0,0,28.4,2,28
2011-07-04,2011,7,4,1,25.6,30.8,20.1,42.9,0,0,30.9,2,23
2011-07-05,2011,7,5,0,27.2,32.7,19.9,48.7,0,0,30.6,2,178
2011-07-06,2011,7,6,0,25.9,29,21.4,56.8,0,0,27.1,2,151
2011-07-07,2011,7,7,0,23.2,26.5,19.7,51.5,1.09,0,7.8,5,251
2011-07-08,2011,7,8,0,24.3,29.3,18.1,50.7,0,0,30.2,1,174
2011-07-09,2011,7,9,1,26.7,32.2,19.1,47.1,0,0,30.4,2,41
2011-07-10,2011,7,10,1,28.5,32.4,23.8,61,0,0,28.2,2,43
2011-07-11,2011,7,11,0,27.3,31.5,22.3,70.7,5.29,0,11.7,5,129
2011-07-12,2011,7,12,0,25.7,30.3,21.5,65.6,0.17,0,29.2,5,146
2011-07-13,2011,7,13,0,21.2,23.1,18.6,62.9,0,0,30.5,2,115
2011-07-14,2011,7,14,0,22.5,27,17.4,58.9,0,0,23.7,2,139
2011-07-15,2011,7,15,0,25.3,29.4,21.7,55.4,0,0,26.3,2,170
2011-07-16,2011,7,16,1,26.9,31.6,23,52.5,0,0,15.3,2,33
2011-07-17,2011,7,17,1,29.1,34.9,22.4,59,0,0,21.6,2,48
2011-07-18,2011,7,18,0,30,33.4,27.1,68.6,0.07,0,12.3,5,157
2011-07-19,2011,7,19,0,29.7,32.6,26.4,68.6,0,0,16.8,2,246
2011-07-20,2011,7,20,0,31.2,37,24.5,61.5,0.47,0,12.5,5,120
2011-07-21,2011,7,21,0,32.4,37.8,27.7,56.8,0,0,26.9,2,203
2011-07-22,2011,7,22,0,27.2,31.8,21.8,68.2,14.09,0,17.2,5,118
2011-07-23,2011,7,23,1,25.8,29.7,21.7,77.9,56.29,0,17.6,5,23
2011-07-24,2011,7,24,1,25.6,29.4,23.1,76.2,1.32,0,14.8,5,29
2011-07-25,2011,7,25,0,26,29.7,22.9,70.4,0.2,0,28.2,5,165
2011-07-26,2011,7,26,0,24.8,28.5,22.4,62.5,0.1,0,26,5,166
2011-07-27,2011,7,27,0,26,32.2,22,62.7,1.44,0,14.6,5,124
2011-07-28,2011,7,28,0,26,30.4,23.4,79.5,6.52,0,23.6,5,125
2011-07-29,2011,7,29,0,26,29.7,23.6,73.5,14.58,0,14,5,126
2011-07-30,2011,7,30,1,26.8,32.8,20.4,61,0,0,29.3,2,67
2011-07-31,2011,7,31,1,27.9,32.6,22.2,66,0,0,26.1,2,26
2011-08-01,2011,8,1,0,28.5,32.1,24,68.8,0,0,17.8,2,148
2011-08-02,2011,8,2,0,29.5,33.9,24.1,68.6,9.01,0,22,5,156
2011-08-03,2011,8,3,0,26,29.7,23.8,69.6,1.08,0,27.7,5,141
2011-08-04,2011,8,4,0,24,27.2,20.7,73.6,0,0,27.9,2,116
2011-08-05,2011,8,5,0,25.1,28,21.1,72.6,0,0,18.7,2,127
2011-08-06,2011,8,6,1,25.6,28.8,23.3,77.6,12.62,0,24,5,28
2011-08-07,2011,8,7,1,24.6,30.1,22.2,79,13.69,0,22.7,5,17
2011-08-08,2011,8,8,0,23.1,26.5,20.9,81.8,8.42,0,18.1,5,119
2011-08-09,2011,8,9,0,23,26.8,18.6,70,0.56,0,25.9,5,133
2011-08-10,2011,8,10,0,21.1,24.9,16.7,58.7,0,0,26.5,2,98
2011-08-11,2011,8,11,0,21.9,26.8,15.5,55.8,0,0,27.1,1,149
2011-08-12,2011,8,12,0,22.9,27,17.4,58.2,0,0,24.5,2,158
2011-08-13,2011,8,13,1,22.2,27.8,19.2,75.4,22.13,0,19.8,5,28
2011-08-14,2011,8,14,1,20.1,23.1,17.7,77.6,0.2,0,25,5,28
2011-08-15,2011,8,15,0,21.3,26.9,14.9,62.3,0,0,27.6,2,119
2011-08-16,2011,8,16,0,23,28.2,17.5,57.3,0,0,26.9,2,85
2011-08-17,2011,8,17,0,23.9,28,18.8,62.7,0,0,23.6,2,107
2011-08-18,2011,8,18,0,24.4,28.1,21.1,63.9,0,0,20.6,2,101
2011-08-19,2011,8,19,0,25,29.8,20,59.7,0,0,17.5,2,90
2011-08-20,2011,8,20,1,23.2,25.8,20,79.5,15.83,0,11,5,22
2011-08-21,2011,8,21,1,22.9,26.2,19.6,63.5,0.2,0,24.1,5,30
2011-08-22,2011,8,22,0,22,27.2,16.1,64.6,0,0,25.5,2,123
2011-08-23,2011,8,23,0,20.7,23,18.5,79.9,11.29,0,16.7,5,148
2011-08-24,2011,8,24,0,26.4,33,21.1,66.9,0,0,23,2,112
2011-08-25,2011,8,25,0,22.4,26.5,18.1,61.3,0,0,25.5,1,109
2011-08-26,2011,8,26,0,22.2,27.7,15.9,64.8,0,0,23.9,2,111
2011-08-27,2011,8,27,1,23.2,26.8,20,68.3,0,0,24,2,15
2011-08-28,2011,8,28,1,20.8,24.1,16.4,61.8,0,0,25.2,2,17
2011-08-29,2011,8,29,0,21.1,25.2,15.8,63.7,0,0,25.1,2,149
2011-08-30,2011,8,30,0,21.5,25.2,17.2,57.8,0.27,0,9.7,5,130
2011-08-31,2011,8,31,0,24.8,30.7,18.4,65.4,1.27,0,21.5,5,134
2011-09-01,2011,9,1,0,28.9,33.9,22.9,64.6,0,0,22.2,2,99
2011-09-02,2011,9,2,0,29.6,33.5,26.3,58.3,0,0,21,2,103
2011-09-03,2011,9,3,1,25.6,30.8,21.8,72.6,2.63,0,19.3,5,25
2011-09-04,2011,9,4,1,20,22.6,17.3,66.8,0.07,0,19.2,5,18
2011-09-05,2011,9,5,1,15.3,18.5,11.6,61.9,0,0,21.4,2,20
2011-09-06,2011,9,6,0,16.1,18.6,13.4,57.6,0,0,24.4,2,103
2011-09-07,2011,9,7,0,17.3,20.8,13.8,55.7,0,0,24.3,2,87
2011-09-08,2011,9,8,0,18.8,22.7,16.3,64.3,1.06,0,19.4,5,113
2011-09-09,2011,9,9,0,19.1,21.5,18,83.4,2.08,0,11.8,5,112
2011-09-10,2011,9,10,1,19.6,24.2,15,78.1,0.2,0,20.4,5,19
2011-09-11,2011,9,11,1,21.7,27.8,15.7,67.9,0,0,21.8,2,10
2011-09-12,2011,9,12,0,23.7,29.8,18,60.3,0,0,21.7,2,104
2011-09-13,2011,9,13,0,20.7,23.7,16.2,60.7,0,0,21.3,1,106
2011-09-14,2011,9,14,0,13.7,15.8,10.6,68.6,0.48,0,11.1,5,99
2011-09-15,2011,9,15,0,10.7,14.2,6.4,52.3,0,0,22.6,2,94
2011-09-16,2011,9,16,0,12.1,14.8,8.8,58.5,0,0,12.5,3,69
2011-09-17,2011,9,17,1,15.7,19.7,10.9,56.4,0,0,21.5,2,21
2011-09-18,2011,9,18,1,15.5,18.1,13.2,79.3,8.49,0,8,5,16
2011-09-19,2011,9,19,0,17.9,20.1,14.4,84.4,9.31,0,16.4,5,115
2011-09-20,2011,9,20,0,17.4,23.6,11.1,72.8,0.1,0,20.8,5,117
2011-09-21,2011,9,21,0,18.3,21.8,15.5,60,0,0,20.5,2,81
2011-09-22,2011,9,22,0,14.4,17.1,11.8,66.7,0,0,13.8,2,141
2011-09-23,2011,9,23,0,12.8,16.1,9.1,69.3,0,0,14.3,2,88
2011-09-24,2011,9,24,1,13.2,16.3,11,76.4,2.36,0,11.1,5,24
2011-09-25,2011,9,25,1,14.3,17.7,11.6,82.7,2.68,0,12,5,17
2011-09-26,2011,9,26,0,13.6,16.4,11.8,82.7,26.17,0,16.2,5,111
2011-09-27,2011,9,27,0,13.7,15.9,12.1,87.5,6.98,0,10.2,5,135
2011-09-28,2011,9,28,0,14,16.4,12,88.5,7.98,0,14.9,5,110
2011-09-29,2011,9,29,0,14.3,18.4,11.1,80.3,1.98,0,13,5,99
2011-09-30,2011,9,30,0,11.4,13.6,8.8,67.9,2.86,0,17.6,5,91
2011-10-01,2011,10,1,1,9.6,13,6.8,69.9,0.72,0,19.2,5,21
2011-10-02,2011,10,2,1,11.5,18.2,5.2,64.2,0,0,19.1,1,24
2011-10-03,2011,10,3,0,13.7,20.7,8,63.4,0,0,18.3,1,139
2011-10-04,2011,10,4,0,14.9,23,8.3,68,0,0,18.2,1,115
2011-10-05,2011,10,5,0,18,26.1,10.8,58.9,0,0,18,1,149
2011-10-06,2011,10,6,0,19.3,26.9,12.9,58.2,0,0,17.6,1,137
2011-10-07,2011,10,7,0,21.4,28.6,14.6,52.6,0,0,17.4,2,123
2011-10-08,2011,10,8,1,21.3,27.6,14.8,56.3,0,0,17.2,2,26
2011-10-09,2011,10,9,1,19.6,26.2,13.1,56.1,0,0,17.1,1,26
2011-10-10,2011,10,10,1,19.1,24.7,14.1,58.2,0,0,15.9,2,47
2011-10-11,2011,10,11,0,19.8,25.1,14,60.8,0,0,16.1,2,163
2011-10-12,2011,10,12,0,19.4,24.2,14.3,57.1,0,0,15.7,2,96
2011-10-13,2011,10,13,0,16,18.3,13,83.9,10.35,0,3.2,5,92
2011-10-14,2011,10,14,0,12.6,15.8,9.2,61.2,0,0,16,2,67
2011-10-15,2011,10,15,1,12.4,16.3,8.2,52.3,0,0,16.5,2,28
2011-10-16,2011,10,16,1,12.2,15.5,9.6,58,3.09,0,11.1,5,9
2011-10-17,2011,10,17,0,9.5,13.6,4.8,53.4,0,0,11.5,2,72
2011-10-18,2011,10,18,0,8.1,11.9,4.4,70.7,0.27,0,4.2,5,117
2011-10-19,2011,10,19,0,8.2,9.2,7,81.4,17.97,0,4.5,5,122
2011-10-20,2011,10,20,0,6.9,8,5.9,78.4,4.22,0,3.1,5,161
2011-10-21,2011,10,21,0,7.6,12.3,3,66.2,0,0,15.1,2,103
2011-10-22,2011,10,22,1,10.2,18.4,3.2,60.9,0,0,13.6,2,30
2011-10-23,2011,10,23,1,13,19.3,6,60.9,0,0,14.2,2,16
2011-10-24,2011,10,24,0,12.5,17.1,7.9,62.4,6.53,0,14.7,5,91
2011-10-25,2011,10,25,0,15.9,22.8,9.1,54,2.3,0,11,5,107
2011-10-26,2011,10,26,0,10.1,13.6,9,79.9,0,0,3.7,3,102
2011-10-27,2011,10,27,0,7.7,10.2,4.9,71.9,3.49,0,9,5,118
2011-10-28,2011,10,28,0,7.2,12.1,2.7,65.5,0.11,0,10.6,5,89
2011-10-29,2011,10,29,1,7.3,12,2.3,57.4,0.07,0,11.7,5,31
2011-10-30,2011,10,30,1,7.5,13.3,1.7,64.5,2.62,0,5.9,5,16
2011-10-31,2011,10,31,0,7.6,11.5,3.5,72.6,0,0,12.9,2,118
2011-11-01,2011,11,1,0,10.7,18.1,3.2,61.8,0,0,12.7,1,101
2011-11-02,2011,11,2,0,14,18,9.5,52.9,0,0,5.9,2,69
2011-11-03,2011,11,3,0,8.5,9,8.1,81.9,6.1,0,3.9,5,90
2011-11-04,2011,11,4,0,8,10.3,5.9,67.8,0,0,12.7,2,82
2011-11-05,2011,11,5,1,8,14.1,2.7,56,0,0,12.8,2,27
2011-11-06,2011,11,6,1,11.9,14.4,8.1,62.2,0,0,9.1,2,24
2011-11-07,2011,11,7,0,12.1,13.4,11,76.7,2.3,0,3.8,5,95
2011-11-08,2011,11,8,0,9.7,11.8,8.6,92,29.22,0,2.5,5,67
2011-11-09,2011,11,9,0,7.9,15.6,2.9,85.3,10.63,0,5.2,5,72
